plan_id	machine	grid_instruction	scene_idx	noise_idx	armsig	kind	sig	pkl_sha256	model	version	ckpt	task	task_id	instruction	env_name	env_seed	inference_seed	episode_idx	success	steps	n_inferences	n_action_steps	chunk_len	has_pkl	capture_token_mode	feature_kind	feature_axes	record_shape	capture_layers	plan_name	machine_source	ckpt_source	meta_source	rel_path	cell_si	jitter_reset_idx
8daefeabf020	kanu	DishwasherRack/out	1	0	base	activation	9d4fa590cd56c7ce	9d4fa590cd56c7cebfcf462ebc1dca21b85164676f860168fd45843906e227f2	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s102/n0/base	102	2
8daefeabf020	kanu	DishwasherRack/out	1	1	base	activation	b9a08e587d0fa996	b9a08e587d0fa99611bd0e83832a66b13a341d2d3aa5661d24672564d703bdff	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300001	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s102/n1/base	102	2
8daefeabf020	kanu	DishwasherRack/out	1	2	base	activation	f97cc09f4f8d4c51	f97cc09f4f8d4c517d2735c20313040d3214c340bfc2fb93377970c310531aa7	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300002	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s102/n2/base	102	2
8daefeabf020	kanu	DishwasherRack/out	1	3	base	activation	377923386cbc1a28	377923386cbc1a2800a448092d38f2214e3673570c4a7b38a0622dcbab2e35b0	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300003	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s102/n3/base	102	2
8daefeabf020	kanu	DishwasherRack/out	1	4	base	activation	a767d1693e6911fd	a767d1693e6911fd5f7e5dec7f389935c462047d036da4843b3e6d14005310e9	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300004	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s102/n4/base	102	2
8daefeabf020	kanu	DishwasherRack/out	1	0	base	activation	5fe52c50bd2f4ef8	5fe52c50bd2f4ef875117c2f87ff37989b13501e1d92e0e98fefe54d59a8e0fd	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300000	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s103/n0/base	103	3
8daefeabf020	kanu	DishwasherRack/out	1	1	base	activation	f9ba9386880698be	f9ba9386880698be1a775b16c6dc0ccb634a4cf7af2cb3b3b1353295092e14bb	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300001	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s103/n1/base	103	3
8daefeabf020	kanu	DishwasherRack/out	1	2	base	activation	3d4f15f9fad2e7b8	3d4f15f9fad2e7b82bf1f91230729d06f65eb8c3ea77ae2ef42848c174bf3587	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300002	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s103/n2/base	103	3
8daefeabf020	kanu	DishwasherRack/out	1	3	base	activation	3705db84efa1133a	3705db84efa1133ad5f2a7b7c4d2949cecfbde45f5044e5a0dbe56a21a390c75	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300003	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s103/n3/base	103	3
8daefeabf020	kanu	DishwasherRack/out	1	4	base	activation	1e98b2b439286269	1e98b2b439286269854272b0f10978a81f728b9d3fc5ac9e7c2adec9cfe4130a	lerobot_groot_n15	n15	lerobot_groot_n15__robocasa365_ckpt120000		0	Fully slide the top dishwasher rack out.	robocasa_panda_omron/SlideDishwasherRack_PandaOmron_Env	100003	1300004	0	0			5		1	all_token_full	groot_n15_dit_block_residual_full_tokens_denoise	"[""layer"",""denoise_step"",""model_token"",""feature_dim""]"	[7,4,49,1536]	[0,2,4,8,10,12,15]	n15_grid_v5_scenario	grid_coord	meta	meta_json	8daefeabf020/kanu/DishwasherRack/out/s103/n4/base	103	3
